bnum,wt_t00,wt_t00.1,wt_t00.2,wt_t10,wt_t10.1,wt_t10.2,wt_t10_riff,wt_t10_riff.1,wt_t10_riff.2,wt_t30,wt_t30.1,wt_t30.2,wt_t30_riff,wt_t30_riff.1,wt_t30_riff.2,wt_t60,wt_t60.1,wt_t60.2,wt_t60_riff,wt_t60_riff.1,wt_t60_riff.2,ppk_delta_t00,ppk_delta_t00.1,ppk_delta_t00.2,ppk_delta_t10,ppk_delta_t10.1,ppk_delta_t10.2,ppk_delta_t10_riff,ppk_delta_t10_riff.1,ppk_delta_t10_riff.2,ppk_delta_t30,ppk_delta_t30.1,ppk_delta_t30.2,ppk_delta_t30_riff,ppk_delta_t30_riff.1,ppk_delta_t30_riff.2,ppk_delta_t60,ppk_delta_t60.1,ppk_delta_t60.2,ppk_delta_t60_riff,ppk_delta_t60_riff.1,ppk_delta_t60_riff.2
b0019,7.466760881158737e-05,0.00028864684872008487,0.00030788070260331533,8.967058218288503e-05,0.0005642980880286684,0.0004314856131976947,9.882557366331744e-05,0.0001216095696751295,0.0001853078350144932,4.566626484474167e-06,0.00026420148819481225,0.0003039773859767095,5.173475039769348e-05,6.280136658936685e-05,6.30727208242822e-05,0.00019133567616653907,0.0002611969879199778,0.0003614833107046632,6.161081637821714e-05,6.237700380694116e-05,7.499478381891802e-05,0.0008245432731969653,0.0010176447522193038,0.0011725118388583662,0.0014919352704143478,8.47128923642306e-05,0.0010444151848358985,0.00030803306546470395,0.00040314761814370714,0.00044863685669255726,0.0010394125264935414,0.0010271465375129955,0.0009053634164974162,7.057784304107074e-05,0.00021330042916232575,5.146041956586597e-05,0.001761928829619498,0.004086810095780808,0.001061433096956483,2.8360995948269493e-05,9.91149698579157e-05,5.429565793599541e-05
b0020,8.097922486746878e-06,2.167314222471968e-05,2.4922652827631623e-05,8.496129876561726e-06,3.155215115860079e-05,2.30002992109666e-05,4.466692594952309e-06,7.909565507329436e-06,1.4392841554526895e-05,1.1912938655150034e-07,9.563854776282937e-06,2.785450150385281e-05,4.827177521894322e-06,4.632887699217697e-06,7.064144732319605e-06,1.8944126353129694e-05,2.1561072116036408e-05,2.2592706919041825e-05,3.6360481796987797e-06,8.33752031082876e-06,5.104357013853059e-06,0.00017685855714954138,0.00010277386136029507,0.00021379774412971043,0.00023644913528085906,1.026822937748832e-05,0.000251305199000349,7.969359398980984e-05,0.00010078690453597175,0.0001394921319129199,0.00021529347908870436,0.00035950128812958467,0.00018698871029183015,1.2319801004210573e-05,0.00011850023842351428,7.351488509409428e-06,0.00011435595769166997,0.0004221911255972427,0.00015414494512813645,4.4008441988694e-06,4.955748492895785e-05,7.42170863873319e-06
b0021,1.1114795570044748e-06,4.597333199182963e-06,3.6524577419805004e-06,1.26228215308917e-06,7.281265651984777e-06,5.52007181063197e-06,1.1166731487380755e-06,4.943478442080909e-07,3.59821038863173e-06,1.9854897758583327e-07,1.195481847035365e-06,6.055326413881057e-06,9.444477760228004e-07,1.5442958997392307e-06,5.045817665942573e-07,1.8944126353129696e-06,2.4641225275470142e-06,4.942154638540416e-06,2.0200267664993235e-07,1.235188194196854e-06,2.355857083316798e-06,4.1346662684960285e-05,4.67988118694201e-05,7.051574718664133e-05,6.781523956429978e-05,2.5670573443720853e-06,7.838877766983351e-05,2.771951095297738e-05,3.527541658759029e-05,3.393051857341297e-05,4.690489740494658e-05,5.135732687565494e-05,5.81038365313597e-05,4.8026342897769975e-06,2.3700047684702856e-05,7.351488509409428e-06,5.506027592561885e-05,8.443822511944837e-05,5.7242154689493675e-05,1.4669480662897998e-06,2.4778742464478965e-05,3.906162441438529e-06
b0022,2.381741907866733e-07,2.9554284851890497e-06,1.074252277053089e-06,9.709862716070564e-08,1.2135442753307961e-06,1.226682624584884e-06,2.7916828718451926e-07,9.886956884161795e-07,6.746644478684502e-07,1.5883918206866683e-07,5.977409235176834e-07,0.0,2.0987728356062283e-07,0.0,0.0,0.0,0.0,1.1767034853667644e-06,0.0,0.0,0.0,9.798920058285421e-06,9.176237621454914e-06,1.3503015418718549e-05,1.0850438330287966e-05,0.0,1.114350270796657e-05,5.543902190595476e-06,2.5196726133992938e-05,1.2566858730893715e-05,5.62858768859359e-06,0.0,1.0564333914792686e-05,2.0881018651204377e-07,0.0,0.0,8.47081168086444e-06,1.6887645023889677e-05,8.99519573692041e-06,1.4669480662897998e-06,0.0,3.906162441438529e-07
b0023,1.3218667588660367e-05,3.0539427680286815e-05,3.244241876700327e-05,1.2865568098793476e-05,4.6114682462570295e-05,3.0360394958475837e-05,1.451675093359502e-05,5.437826286289e-06,2.2039038630369357e-05,4.7651754620600045e-07,9.563854776282937e-06,2.5432370938300465e-05,5.771625297917138e-06,1.5442958997392307e-06,6.559562965725355e-06,1.9512450143723575e-05,9.240459478301293e-06,2.4240091798555355e-05,4.545060224623479e-06,1.8527822912952813e-06,3.1411427777557337e-06,6.54854657553708e-05,2.6611089102219255e-05,0.00010802412334974866,6.691103637010918e-05,3.8505860165581245e-06,9.990726565763098e-05,2.737301706606515e-05,3.0236071360791523e-05,3.644389031959173e-05,4.9719191249243374e-05,0.00010271465375130998,6.444243688023523e-05,1.3363851936770786e-05,2.3700047684702856e-05,0.0,4.023635548410589e-05,1.6887645023889677e-05,6.33752426919394e-05,1.4180497974134679e-05,0.0,3.906162441438529e-06
b0024,1.9847849232222768e-06,9.19466639836594e-06,4.726710019033594e-06,1.8448739160534062e-06,1.4562531303969553e-05,9.506790340532857e-06,4.1875243077677925e-06,4.44913059787282e-06,6.746644478684502e-06,1.1912938655150034e-07,4.781927388141469e-06,1.0899587544985902e-05,1.4691409849243576e-06,3.3459744494350016e-06,2.0183270663770312e-06,5.683237905938899e-06,4.312214423207281e-06,7.060220912200587e-06,1.4140187365495259e-06,1.235188194196854e-06,1.5705713888778618e-06,4.517063148819369e-05,9.267999997669467e-05,5.176155910508767e-05,4.701856609791455e-05,3.8505860165581245e-06,7.838877766983351e-05,1.1434298268103156e-05,2.0157380907194346e-05,2.0106973969429915e-05,5.1595387145441244e-05,0.0002054293075026194,6.127313670579746e-05,1.6704814920963501e-06,0.0,0.0,5.2942573005402705e-05,0.00010132587014333789,5.969538989047176e-05,1.9559307550530662e-06,0.0,7.812324882877042e-07
b0025,4.322861562775908e-05,0.0001362780912614506,0.00017553282207043058,4.422842467170136e-05,0.00026576619629735935,0.000166522166287398,6.392953776525497e-05,8.601652489214678e-05,9.535257529874105e-05,1.9457799803411657e-06,0.00011177755269773255,0.0001404835728019811,2.9697635623828115e-05,2.9599004745001937e-05,3.582530542819231e-05,0.00010021442840798246,9.918093173373286e-05,0.00015673690425077347,1.2019159260670994e-05,1.5131055378911482e-05,2.081007090263171e-05,0.0004866000302112163,0.0005065283167041243,0.0006871534513080205,0.000661424636550418,3.850586016558125e-05,0.0007131841733096144,0.00026922575013059273,0.0003426754754223039,0.000340561871607219,0.0004915633248036153,0.0004108586150052394,0.0005930112770834885,2.4639602008421113e-05,2.3700047684702856e-05,4.410893105645662e-05,0.0005061309979316206,0.0010808092815284191,0.0005850965954330782,1.4180497974134679e-05,0.0,1.640588225404179e-05
b0026,0.0002510355970891464,0.000971679209741474,0.0011017531353455642,0.00028134327219813294,0.0012863569318504282,0.001053720374518248,0.000439131715741204,0.0006050817613106392,0.0006445294358636063,1.0840774176179431e-05,0.0009067729809762752,0.0007593379323006621,0.00017923520016071946,0.00027668634870323133,0.0003012353146567239,0.0006141685763683786,0.0007324604213132986,0.0009616020882415959,7.898304657010548e-05,0.00013031235448771926,7.735064090223483e-05,0.0038029369748154734,0.004876252672040913,0.0050306234109955845,0.005153506105289672,0.0003311503974239749,0.006032477552150519,0.003163142693621618,0.005109896059973668,0.0036217686862433634,0.004925483276493362,0.006676452493835085,0.004688099246920948,0.0005161787810577496,0.0011139022411810352,0.00032346549441393345,0.0038838671556760407,0.009457081213377596,0.004821833787522637,0.00014962870276146627,0.0007185835314697867,0.00017265237991151907
b0027,1.9490587946042737e-05,8.406552135648857e-05,8.035407032357103e-05,2.3546417086471102e-05,0.0001177137947070873,9.261453815615875e-05,4.047940164175534e-05,6.22878283702195e-05,8.163439819208258e-05,6.353567282746673e-07,7.65108382102635e-05,6.539752526991538e-05,1.9833403296478845e-05,4.040907604317659e-05,3.229323306203248e-05,4.03509891321662e-05,7.33076451945238e-05,8.754673931128735e-05,1.2322163275645872e-05,1.5439852427460675e-05,2.1987999444290066e-05,0.0004579202641870198,0.0006698653463659717,0.0005723778202490075,0.0006379153535013568,4.363997485432541e-05,0.0006002121113738687,0.00043277086475318016,0.0007155870222053916,0.0005667653287629756,0.0005581682791188047,0.0008730745568860461,0.0005204695175352707,0.00011672489426023233,0.00037920076295524624,7.351488509409429e-05,0.0005082487008516527,0.001722539792436409,0.0005900030658351617,2.2493203683110186e-05,2.4778742464478965e-05,3.242114826393974e-05
b0028,8.137618185211319e-06,3.7435427479061314e-05,2.6856306926327268e-05,1.1263440750641823e-05,4.00469610859162e-05,1.8400239368773175e-05,2.2333462974761587e-05,2.4223044366196492e-05,2.9460347556922342e-05,3.1767836413733365e-07,2.0323191399601275e-05,1.5743848676090695e-05,1.2592637013637359e-05,1.4670811047522723e-05,2.6742833629495684e-05,2.273295162375556e-05,1.9096949588489382e-05,3.106497201368256e-05,9.191121787571893e-06,1.451346128181303e-05,8.245499791608793e-06,0.00027938872068623507,0.0002817104949784488,0.0003255727050957698,0.0003517350425401687,1.28352867218604e-05,0.00044996695417329994,0.0003236252903759269,0.0004081869633706591,0.0003958560500229354,0.000385089207694396,0.0009244318837616958,0.00036165236434960963,5.7422801290811996e-05,7.110014305410858e-05,9.556935062232232e-05,0.00018847555989923368,0.0004897417056928007,0.0003082898902562725,2.3471169060636824e-05,0.00012389371232239484,3.828039192609746e-05
b0029,1.2424753619371468e-05,4.071923690704909e-05,3.545032514275196e-05,1.1020694182740094e-05,4.00469610859162e-05,3.066706561462219e-05,2.931267015437451e-05,2.6200435743028848e-05,4.452785355931777e-05,3.9709795517166655e-07,3.227800986995493e-05,2.4221305655524227e-05,1.9833403296478845e-05,2.1362759946392696e-05,3.178865129543829e-05,3.0878925955601356e-05,1.971298022037618e-05,3.2241675499049436e-05,1.64632181469695e-05,1.821902586440362e-05,1.2171928263803442e-05,0.0003733149544154939,0.00032483881179943815,0.00042534498568963487,0.0004995722647901566,8.984700705302304e-06,0.0004876243081518818,0.000414406688746925,0.0005744853558548865,0.0005252946949512951,0.00041839168485199066,0.0004108586150052394,0.0004120090226767705,9.981126915275686e-05,0.0002607005245317314,0.00013232679316936961,0.00026894827086744585,0.0007092810910033668,0.00038638454415391277,2.493811712692652e-05,7.433622739343698e-05,4.2967786855823815e-05
b0030,1.0320881600755853e-06,5.910856970378099e-06,2.7930559203380315e-06,7.767890172856442e-07,3.6406328259923883e-06,5.213401154485754e-06,2.7916828718451926e-07,9.886956884161795e-07,3.373322239342258e-06,0.0,2.9887046175884215e-06,3.6331958483286344e-06,1.5740796267046714e-06,5.147652999130777e-07,5.045817665942573e-07,2.4627364259068585e-06,3.08015315943377e-06,4.000791850246996e-06,3.0300401497489824e-07,6.17594097098427e-07,1.177928541658399e-06,2.2704814769197878e-05,1.376435643218237e-05,1.2752847895456402e-05,3.888073735019862e-05,3.8505860165581245e-06,2.9203662269153703e-05,1.385975547648869e-05,5.5432797494784634e-05,1.7593602223251192e-05,2.0169105884126963e-05,0.0,2.6762979250808086e-05,4.38501391675291e-06,0.00011850023842351428,7.351488509409428e-06,1.905932628194498e-05,0.0,2.12613717418119e-05,2.4449134438163333e-06,7.433622739343698e-05,1.5624649765754099e-06
b0031,0.00038219018481564887,0.0012747748199448611,0.0012222842408309556,0.00044626529043055905,0.0022681142505931225,0.0015447000950084464,0.0005161821630041217,0.00041673523266735847,0.0006888324012736698,2.549368872201595e-05,0.0008487921113950214,0.001122657517133494,0.0002474453173179737,0.0002033322934656217,0.0003118315317552237,0.0009949455160663053,0.0009271261009895625,0.0014207517882317,0.00019301355753895033,0.0001781758970128699,0.00019318028083197567,0.0015537263243636961,0.0014195639600388867,0.0024718019891486857,0.0022627684934617676,0.00010781640846361066,0.002456181700321182,0.0005322146102969055,0.0009222001765038512,0.0007954821576655703,0.001663247661979084,0.0028760103050363872,0.0019065101271559413,0.00011818656556581675,0.0006636013351714097,0.0001102723276411413,0.001497215964592481,0.004745428251712692,0.0018685474780781738,4.058556316735116e-05,0.0001982299397158314,5.78112041332901e-05
b0032,5.279527895771243e-06,1.8389332796731904e-05,1.1387074136762751e-05,4.70928341729422e-06,3.276569543393157e-05,1.0426802308971507e-05,1.0608394913011737e-05,9.886956884161793e-06,9.22041412086883e-06,1.5883918206866683e-07,1.135707754683595e-05,6.055326413881057e-06,7.3457049246217886e-06,1.209698454795732e-05,6.559562965725355e-06,1.4776418555441153e-05,9.240459478301293e-06,1.4826463915621235e-05,7.373097697722507e-06,1.0190302602124053e-05,8.245499791608793e-06,0.0007210571174595344,0.0008689897027515066,0.0011605091584863223,0.0009801562625025326,6.674349095362883e-05,0.001336067548813473,0.00037178794065671956,0.0006551148794836971,0.000712540890041438,0.0008879097078753417,0.0020029357481503416,0.0010416433239985499,0.00012403325078815384,0.0006636013351714097,0.00014702977018818828,0.0007793146746394527,0.002414933238416082,0.0009583972185152479,5.476606114148584e-05,0.0002973449095737475,8.554495746750364e-05
b0033,1.845849978596717e-05,7.979656910010436e-05,7.154520165173575e-05,2.068200758523026e-05,0.00011528670615642577,8.249440650333354e-05,4.7179440534183795e-05,7.019739387753995e-05,4.137941946926503e-05,1.5486820251695006e-06,6.336053789287445e-05,5.6920068290481984e-05,2.0777851072501625e-05,4.607149434222043e-05,3.481614189500384e-05,4.3571490612198186e-05,8.254810467282509e-05,6.98961870307858e-05,2.5553338596216438e-05,8.677197064227776e-05,3.25893563192157e-05,0.0008713868910366812,0.0013525774254022893,0.0013803082428020628,0.0011533111741897973,0.00011166699448018213,0.0015616274139712055,0.00103428425243295,0.002434003744543445,0.0015256166499303442,0.0010136148329208336,0.010836395970762717,0.0011571467081335758,0.0002933783120494179,0.001327202670343309,0.0004043318680173492,0.0008449634651659413,0.002583809688655027,0.0011305325551173903,0.00012909142983350233,0.0003964598794316632,0.0001769491585971229
b0034,2.778698892511189e-07,1.6419047139939137e-06,4.29700910821236e-07,9.709862716070564e-08,3.6406328259923883e-06,6.13341312292442e-07,5.583365743690385e-07,9.886956884161795e-07,6.746644478684502e-07,0.0,1.195481847035365e-06,0.0,0.0,2.573826499565386e-07,5.045817665942573e-07,9.472063176564848e-07,1.2320612637735113e-06,9.413627882934116e-07,2.0200267664993235e-07,3.087970485492135e-07,3.9264284721946603e-07,6.93094345586042e-06,1.743485148076434e-05,2.025452312807787e-05,1.582355589833664e-05,1.28352867218604e-06,1.3833313706441218e-05,5.197408303683245e-06,2.0157380907194346e-05,6.283429365446858e-06,1.3133371273385011e-05,5.135732687565494e-05,7.395033740354851e-06,6.264305595361311e-07,0.0,0.0,1.0588514601080543e-05,0.0,1.1039558404402344e-05,1.4669480662897998e-06,0.0,3.906162441438529e-07
b0035,1.1908709539333645e-07,9.851428283963494e-07,4.29700910821236e-07,2.4274656790176384e-07,0.0,1.226682624584884e-06,0.0,9.886956884161795e-07,8.995525971579344e-07,0.0,0.0,0.0,3.1481592534093367e-07,0.0,5.045817665942573e-07,5.683237905938899e-07,6.160306318867549e-07,0.0,0.0,0.0,0.0,9.081925907679163e-06,5.505742572872943e-06,3.7508376163107106e-06,8.137828747715975e-06,2.5670573443720853e-06,7.685174281356243e-06,7.969359398980983e-06,0.0,8.796801111625578e-06,2.814293844296788e-06,0.00010271465375130998,3.873589102090646e-06,1.6704814920963501e-06,2.3700047684702856e-05,7.351488509409428e-06,4.235405840432203e-06,0.0,5.724215468949369e-06,6.356774953922466e-06,4.955748492895785e-05,4.2967786855823815e-06
b0036,1.5878279385778208e-07,2.6270475423902716e-06,1.2891027324637063e-06,2.4274656790176384e-07,1.2135442753307961e-06,3.066706561462202e-07,2.7916828718451926e-07,9.886956884161795e-07,4.497762985789672e-07,0.0,0.0,1.2110652827762115e-06,1.0493864178031141e-07,0.0,0.0,7.577650541251858e-07,0.0,1.4120441824401172e-06,0.0,0.0,3.9264284721946603e-07,4.301964903637486e-06,1.1929108907891371e-05,1.2752847895456402e-05,8.137828747715975e-06,0.0,9.990726565763098e-06,1.1087804381190952e-05,1.5118035680395762e-05,1.3823544603983056e-05,7.50478358479142e-06,0.0,9.507900523313395e-06,1.3155041750258748e-05,2.3700047684702856e-05,7.351488509409428e-06,4.235405840432203e-06,0.0,1.063068587090595e-05,3.4228788213428663e-06,4.955748492895785e-05,7.42170863873319e-06
b0037,1.1114795570044748e-06,7.224380741573234e-06,6.0158127514972975e-06,1.7477752888927003e-06,8.494809927315572e-06,8.280107715947971e-06,2.5125145846606756e-06,5.932174130497095e-06,7.87108522513193e-06,2.3825877310299975e-07,5.9774092351768345e-06,3.6331958483286344e-06,1.7839569102652928e-06,2.5738264995653855e-06,4.541235899348323e-06,4.736031588282414e-06,6.160306318867548e-06,5.17749533561376e-06,2.3230307814742192e-06,1.5439852427460677e-06,1.5705713888778618e-06,3.9912674383747827e-05,5.505742572872943e-05,4.951105653530123e-05,5.380009005434453e-05,2.5670573443720853e-06,6.340268782118896e-05,6.375487519184803e-05,0.0001562197020307564,5.5294178415932374e-05,5.487872996378733e-05,0.0002054293075026194,5.458239189309528e-05,2.9233426111686124e-05,0.00016590033379292,7.351488509409429e-05,4.870716716497044e-05,3.3775290047779354e-05,5.1109066687047955e-05,2.8360995948269493e-05,9.91149698579157e-05,3.828039192609746e-05
b0038,2.6596117971178526e-06,8.53790451276837e-06,9.023719127245955e-06,2.2332684246962264e-06,3.6406328259923883e-06,6.7467544352168535e-06,3.6291877333987507e-06,5.932174130497095e-06,3.1484340900527727e-06,1.9854897758583327e-07,4.781927388141469e-06,7.266391696657269e-06,2.518527402727472e-06,4.632887699217697e-06,1.513745299782771e-06,7.198768014189273e-06,1.0472520742074804e-05,8.707605791714054e-06,1.0100133832496587e-06,3.0879704854921353e-06,1.177928541658399e-06,5.6403539847691515e-05,5.7810297015166047e-05,7.051574718664133e-05,7.143205234106263e-05,8.984700705302304e-06,8.68424693793256e-05,7.17242345908288e-05,0.00016629839248435353,0.00012692527318202646,9.756218660228854e-05,0.0,7.676749311415997e-05,5.951090315593235e-05,0.00018960038147762285,5.881190807527532e-05,4.447176132453817e-05,0.00015198880521500723,6.010426242396839e-05,1.809235948424084e-05,9.91149698579157e-05,3.281176450808358e-05
b0039,2.103872018615613e-06,6.239237913176889e-06,4.511859563622969e-06,1.4079300938302313e-06,3.6406328259923883e-06,6.440083779070637e-06,2.7916828718451925e-06,2.9660870652485443e-06,2.2488814928948297e-06,1.1912938655150034e-07,4.781927388141469e-06,7.266391696657269e-06,1.3642023431440495e-06,5.147652999130777e-07,1.513745299782771e-06,4.357149061219818e-06,3.6961837913205254e-06,5.883517426833821e-06,2.0200267664993235e-07,1.5439852427460677e-06,1.9632142360973348e-06,6.763644820718963e-05,5.872792077731132e-05,0.000120026803721943,7.233625553525324e-05,8.984700705302304e-06,8.338414095271532e-05,3.638185812578288e-05,9.070821408237458e-05,6.911772301991547e-05,6.050731765238093e-05,0.0002567866343782747,6.97246038376315e-05,1.0858129698626257e-05,0.00016590033379292,0.0,6.564879052669919e-05,0.00020265174028667656,5.2335684287537176e-05,3.9118615101061325e-06,7.433622739343698e-05,6.640476150445483e-06
b0040,2.381741907866733e-07,3.940571313585395e-06,1.9336540986955626e-06,4.3694382222317506e-07,4.8541771013231845e-06,1.8400239368773175e-06,8.375048615535586e-07,1.9773913768323653e-06,1.5742170450263863e-06,3.9709795517166654e-08,1.7932227705530473e-06,1.2110652827762115e-06,4.1975456712124507e-07,5.147652999130777e-07,0.0,1.1366475811877779e-06,2.4641225275470142e-06,1.1767034853667644e-06,0.0,0.0,7.85285694438933e-07,8.12593370687084e-06,4.588118810727457e-06,2.025452312807787e-05,1.717986068962264e-05,2.5670573443720853e-06,1.4217572420509057e-05,6.929877738244345e-07,6.551148794838182e-05,1.3823544603983056e-05,7.50478358479142e-06,0.00010271465375130998,6.338600348875597e-06,2.0881018651204373e-06,4.7400095369405766e-05,7.351488509409428e-06,2.5412435042593285e-05,1.6887645023889677e-05,6.133088002445727e-06,4.889826887632666e-07,9.91149698579157e-05,0.0
b0041,3.5726128618000976e-07,3.2838094279878274e-06,2.578205464927406e-06,2.912958814821164e-07,3.6406328259923883e-06,1.8400239368773175e-06,1.3958414359226e-06,0.0,8.995525971579344e-07,3.9709795517166654e-08,2.39096369407073e-06,1.2110652827762115e-06,1.0493864178031141e-07,0.0,0.0,3.788825270625929e-07,6.160306318867549e-07,1.4120441824401172e-06,0.0,1.235188194196854e-06,3.9264284721946603e-07,3.823968803233324e-06,0.0,1.0502345325670007e-05,7.233625553525324e-06,0.0,4.611104568813754e-06,3.8114327560343767e-06,1.0078690453597173e-05,7.540115238536238e-06,5.62858768859359e-06,0.00010271465375130998,3.873589102090646e-06,0.0,7.110014305410858e-05,0.0,1.0588514601080543e-05,1.6887645023889677e-05,3.2709802679710633e-06,0.0,4.955748492895785e-05,7.812324882877042e-07
b0042,1.984784923222277e-07,1.3135237711951358e-06,1.2891027324637063e-06,2.912958814821164e-07,2.4270885506615922e-06,6.13341312292442e-07,0.0,1.4830435326242755e-06,1.7991051943158718e-06,0.0,1.7932227705530473e-06,1.2110652827762115e-06,3.1481592534093367e-07,5.147652999130777e-07,0.0,1.8944126353129696e-06,1.848091895660267e-06,7.060220912200586e-07,0.0,3.087970485492135e-07,2.7484999305362608e-06,6.213949305254163e-06,7.340990097163942e-06,6.001340186097128e-06,6.781523956429979e-06,0.0,1.075924399389873e-05,6.2368899644199115e-06,1.0078690453597173e-05,6.283429365446858e-06,7.50478358479142e-06,0.0,8.803611595660548e-06,4.1762037302408753e-07,0.0,1.470297701881883e-05,4.235405840432203e-06,0.0,7.768578136431263e-06,4.889826887632666e-07,2.4778742464478965e-05,7.812324882877042e-07
b0043,7.542182708244655e-07,3.940571313585395e-06,3.2227568311592656e-06,7.282397037052933e-07,2.4270885506615922e-06,1.533353280731106e-06,5.583365743690385e-07,1.4830435326242755e-06,8.995525971579344e-07,7.941959103433341e-08,2.9887046175884215e-06,1.2110652827762115e-06,5.246932089015565e-07,7.721479498696153e-07,2.0183270663770312e-06,1.5155301082503737e-06,4.928245055094037e-06,1.1767034853667644e-06,8.080107065997282e-07,0.0,0.0,1.3861886911720811e-05,1.559960395647334e-05,1.0502345325670007e-05,1.4919352704145994e-05,3.8505860165581245e-06,1.9597194417458402e-05,1.4552743250313123e-05,3.0236071360791523e-05,1.5080230477072438e-05,1.3602420247434475e-05,0.0003081439612539294,1.7959367655147536e-05,4.593824103264963e-06,4.7400095369405766e-05,1.470297701881883e-05,1.0588514601080543e-05,3.3775290047779354e-05,2.12613717418119e-05,2.4449134438163333e-06,2.4778742464478965e-05,1.0937254836027865e-05
b0044,3.5726128618000976e-07,0.0,1.2891027324637063e-06,1.456479407410582e-07,1.2135442753307961e-06,3.066706561462202e-07,1.1166731487380755e-06,0.0,4.497762985789672e-07,3.9709795517166654e-08,1.195481847035365e-06,3.6331958483286344e-06,4.1975456712124507e-07,1.0295305998261555e-06,8.073308265508125e-06,0.0,0.0,1.1767034853667644e-06,2.0200267664993235e-07,0.0,0.0,8.364931757072907e-06,1.00938613836004e-05,3.7508376163107106e-06,6.781523956429979e-06,0.0,7.685174281356243e-06,3.4649388691221726e-06,2.0157380907194346e-05,2.5133717461787394e-06,5.159538714544124e-06,0.0,7.747178204181292e-06,6.473115781873348e-06,4.7400095369405766e-05,0.0,6.353108760648339e-06,0.0,8.99519573692041e-06,4.889826887632666e-07,0.0,2.73431370900697e-06
b0045,5.954354769666823e-07,2.9554284851890497e-06,2.578205464927406e-06,6.311410765445874e-07,6.06772137665398e-06,2.1466945930235512e-06,5.583365743690385e-07,1.9773913768323653e-06,1.7991051943158718e-06,2.3825877310299975e-07,5.977409235176834e-07,0.0,2.0987728356062283e-07,1.286913249782696e-06,1.009163533188511e-06,5.683237905938899e-07,1.4168704533395337e-05,2.3534069707335287e-06,8.080107065997282e-07,3.087970485492135e-07,1.5705713888778618e-06,1.0993910309295811e-05,1.376435643218237e-05,2.325519322112641e-05,1.2206743121574002e-05,1.28352867218604e-06,1.613886599084812e-05,6.583383851332115e-06,2.5196726133992938e-05,1.0053486984714957e-05,7.50478358479142e-06,0.0002054293075026194,7.042889276528445e-06,2.0881018651204377e-07,0.00030810061990113716,1.470297701881883e-05,8.47081168086444e-06,0.0,1.5946028806358923e-05,9.77965377526532e-07,4.955748492895785e-05,3.124929953150823e-06
b0046,7.4230956128512985e-06,3.185295145148195e-05,2.3848400550578582e-05,7.185298409892194e-06,4.247404963657798e-05,2.5453664460136403e-05,8.654216902720132e-06,8.403913351537557e-06,7.42130892655296e-06,1.9854897758583327e-07,3.526671448754334e-05,1.4532783393314588e-05,4.9321161636746304e-06,2.831209149521926e-06,5.550399432536834e-06,1.7239154981347965e-05,1.848091895660267e-05,2.235736622196857e-05,2.3230307814742192e-06,3.7055645825905626e-06,1.177928541658399e-06,0.00017207859614549973,0.00010827960393316804,0.0002535566228626042,0.00024549116722276555,1.9252930082790625e-05,0.00027897182641323167,0.00013305365257429124,0.0001864557733915479,0.00020860985493283534,0.00015947665117681806,0.000462215941880894,0.00022431602345743108,5.178492625498687e-05,0.00018960038147762285,5.881190807527532e-05,0.00010376744309058928,0.0005235169957405806,0.00018849023794183237,1.4669480662897997e-05,9.91149698579157e-05,3.163991577565207e-05
b0047,1.8855456770611638e-05,6.895999798774445e-05,6.466998707859593e-05,2.0487810330908882e-05,9.465645347580214e-05,6.440083779070638e-05,2.3729304410684173e-05,3.559304478298259e-05,3.800609722992269e-05,1.0721644789635012e-06,7.113116989860437e-05,5.328687244215327e-05,1.143831195405392e-05,2.702517824543659e-05,1.4632871231233517e-05,3.788825270625929e-05,6.961146140320326e-05,6.0482559147851746e-05,1.2019159260670994e-05,1.5131055378911482e-05,1.060135687492563e-05,0.0003699689817127197,0.000491846336509798,0.0005086135807716287,0.0005660311995631881,6.289290493710623e-05,0.00048608727329551345,0.00038980562277612837,0.0006903902960713233,0.0005579685276515004,0.00041745358690387975,0.000462215941880894,0.00041553046731503346,0.00010294342195043749,0.0004740009536940576,9.556935062232232e-05,0.0005357788388144735,0.0010976969265523136,0.0004354492481733089,4.987623425385317e-05,0.00014867245478687355,6.523291277202332e-05
b0048,8.256705280604674e-06,2.9225903909091676e-05,2.449295191681041e-05,8.690327130883156e-06,3.519278398459311e-05,2.208028724252788e-05,5.025029169321351e-06,2.9660870652485443e-06,8.545749673000375e-06,4.7651754620600045e-07,1.554126401145976e-05,2.9065566786629048e-05,1.6790182684849794e-06,7.721479498696153e-07,4.0366541327540625e-06,1.9512450143723575e-05,2.340916401169663e-05,2.11806627366017e-05,1.2120160598995953e-06,3.3967675340413488e-06,1.9632142360973348e-06,8.603929807275003e-05,4.67988118694201e-05,0.0001320294840941369,0.0001107648912883566,1.026822937748832e-05,9.68331959450888e-05,2.3561584310030746e-05,4.5354107041187464e-05,5.026743492357479e-05,7.786212969221098e-05,5.135732687565494e-05,9.085327166721694e-05,9.814078766066048e-06,0.00014220028610821716,1.470297701881883e-05,7.623730512777985e-05,0.00016887645023889674,8.708984963472937e-05,6.356774953922466e-06,2.4778742464478965e-05,1.015602234774016e-05
