"","wt_t00","wt_t00","wt_t00","wt_t10","wt_t10","wt_t10","wt_t10_riff","wt_t10_riff","wt_t10_riff","wt_t30","wt_t30","wt_t30","wt_t30_riff","wt_t30_riff","wt_t30_riff","wt_t60","wt_t60","wt_t60","wt_t60_riff","wt_t60_riff","wt_t60_riff","ppk_delta_t00","ppk_delta_t00","ppk_delta_t00","ppk_delta_t10","ppk_delta_t10","ppk_delta_t10","ppk_delta_t10_riff","ppk_delta_t10_riff","ppk_delta_t10_riff","ppk_delta_t30","ppk_delta_t30","ppk_delta_t30","ppk_delta_t30_riff","ppk_delta_t30_riff","ppk_delta_t30_riff","ppk_delta_t60","ppk_delta_t60","ppk_delta_t60","ppk_delta_t60_riff","ppk_delta_t60_riff","ppk_delta_t60_riff"
"b1082",1.82751014678808e-05,1.85596667508726e-05,1.38917361177739e-05,1.36045095809759e-05,1.6144664526891e-05,1.55517147532756e-05,1.17133908948884e-05,1.03203738924027e-05,7.08769606339235e-06,2.58022677613135e-06,2.45892923600404e-05,7.38173537216864e-06,7.66466331529263e-06,4.95896456819816e-06,3.62201106472637e-06,1.70596028404038e-05,1.9185797393716e-05,1.57203685986266e-05,2.97679882991961e-06,2.90780090287218e-06,3.50811407295552e-06,1.85684631095763e-05,2.591847774799e-05,1.43930621423805e-05,2.29813514823368e-05,0,2.36948053722523e-05,9.40811307968884e-06,1.74889892238678e-05,9.77530484288153e-06,2.02374054159427e-05,3.34096186292033e-05,2.34650259234082e-05,4.07015885448432e-06,2.90544237781404e-05,2.71946785453023e-06,1.47925073484862e-05,4.08382458339884e-06,1.64886873958654e-05,1.8332128301433e-06,1.19611501842017e-05,2.99548804613052e-06
"b1083",2.638596110812e-05,2.62928612304028e-05,2.1941153307512e-05,2.22904656980605e-05,1.6144664526891e-05,2.01465395667434e-05,1.75700863423326e-05,8.10886520117357e-06,9.45026141785647e-06,7.31064253237217e-06,2.79121697059918e-05,1.47634707443373e-05,8.62274622970421e-06,9.46711417565103e-06,1.08660331941791e-05,2.66932609149848e-05,2.41598930143091e-05,2.46809786998438e-05,8.10350792589226e-06,7.26950225718045e-06,5.45706633570859e-06,2.55214118510476e-05,3.45579703306533e-05,2.30958439028897e-05,2.88682001379107e-05,7.88123504207266e-06,2.8018674965729e-05,1.31183548575943e-05,1.16593261492452e-05,8.47193086383066e-06,2.83599014672394e-05,1.67048093146017e-05,2.75243763996096e-05,8.26751017317127e-06,9.68480792604681e-06,5.43893570906045e-06,2.40378244412901e-05,2.04191229169942e-05,2.54721791494748e-05,1.8332128301433e-06,5.98057509210086e-06,2.4962400384421e-06
"b1084",0.000218171857411498,0.000238182389969531,0.000174880079912537,0.000195381687597553,0.000158321871489512,0.000143499913405225,0.000211573123038922,0.000348681203650464,0.000157954369412744,3.05326835175544e-05,0.000325641979903238,0.000150402858207936,0.000139305255755444,0.000193850433120474,0.000124700666657008,0.000214950995789088,0.000286365790728428,0.00017260964721292,5.55669114918327e-05,6.88179547013083e-05,2.57261698683405e-05,0.000742165928604341,0.000905485280298368,0.000665595443491248,0.000668723365547603,0.000270589069777828,0.000850072762077519,0.000540635230494795,0.000673326085118911,0.000493652894565517,0.000739697818366395,0.000735011609842474,0.000796325753172877,0.000147797643403462,0.000130744907001632,0.000103339778472149,0.000441926157036025,0.000673831056260809,0.000708558697680258,6.19625936588435e-05,0.000125592076934118,6.91458490648461e-05
"b1085",5.19505693412791e-05,4.82035789224051e-05,4.75175272813574e-05,5.11738860392092e-05,5.05171761002719e-05,5.70818621057729e-05,1.97663471351242e-05,2.43265956035207e-05,2.71695015763374e-05,1.46212850647443e-05,4.45265564357488e-05,4.33676953114908e-05,1.07305286414097e-05,7.66385433266988e-06,1.08660331941791e-05,4.4555668594937e-05,2.84234035462459e-05,4.77899205398249e-05,6.44973079815915e-06,7.75413574099248e-06,3.11832362040491e-06,0.000116318742474967,8.20751795353016e-05,0.000118659082080788,0.000100982096168692,4.99144885997935e-05,0.000114582544227133,3.24646155566728e-05,1.31167419179009e-05,3.06292885076954e-05,0.000102976729599491,0.00010022885588761,0.000113067762044439,5.4692759607133e-06,0,0,0.000126352666934986,0.000108221351460069,0.000105300169162561,2.56649796220062e-06,0,3.99398406150735e-06
"b1086",1.73510794835497e-05,2.44884491851791e-05,1.83059326411787e-05,1.50696106127733e-05,1.2499095117593e-05,1.76724031287223e-05,1.09813039639579e-05,1.69548999660902e-05,1.35003734540807e-05,8.60075592043785e-07,2.06018395448987e-05,1.84543384304216e-05,5.74849748646947e-06,7.2130393719246e-06,6.72659197734898e-06,1.78624076799522e-05,1.9185797393716e-05,1.52487575406678e-05,6.61510851093246e-06,3.87706787049624e-06,2.33874271530368e-06,2.94477829050549e-05,2.15987314566583e-05,2.8786124284761e-05,2.61511930661074e-05,5.25415669471511e-06,2.56837853852516e-05,1.84187002546021e-05,1.45741576865565e-05,1.59663312433732e-05,2.16140996619252e-05,8.35240465730084e-06,2.74253678514096e-05,7.37716292375282e-06,1.93696158520936e-05,5.43893570906045e-06,2.09560520770221e-05,3.26705966671908e-05,2.39938830381214e-05,1.09992769808598e-06,0,1.24812001922105e-06
"b1087",8.2648633042944e-05,7.8363037392573e-05,6.98481685174051e-05,6.93829988629769e-05,6.45786581075641e-05,5.90258264499323e-05,4.50233462522274e-05,5.52877172807289e-05,3.74635363350739e-05,1.89216630249633e-05,7.50970280185018e-05,5.44402983697437e-05,2.66347050206419e-05,1.80325984298115e-05,2.38017869967733e-05,7.50622524977767e-05,7.31902641315833e-05,6.94840292059296e-05,2.08375918094372e-05,9.20803619242857e-06,1.05243422188666e-05,7.16562717356335e-05,7.21065342476132e-05,6.10868335112662e-05,6.84912199350432e-05,4.20332535577208e-05,6.79712300094537e-05,2.61042010802634e-05,4.80947203656365e-05,2.34607316229157e-05,6.19512410692123e-05,5.0114427943805e-05,6.51476247156227e-05,1.1828899170845e-05,1.45272118890702e-05,8.15840356359068e-06,5.60882570296768e-05,4.08382458339884e-05,5.79946935992508e-05,3.6664256602866e-06,0,9.98496015376839e-07
"b4418",1.29363077806347e-05,8.50651392748326e-06,6.75112409461908e-06,1.05696574436813e-05,9.37432133819479e-06,7.24568528277612e-06,4.39252158558316e-06,9.58320432865968e-06,3.88135736804819e-06,1.72015118408757e-06,1.06332075070445e-05,1.84543384304216e-06,6.13173065223411e-06,4.50814960745287e-06,2.58715076051884e-06,1.3647682272323e-05,1.06587763298422e-05,7.3885732413545e-06,1.32302170218649e-06,4.36170135430827e-06,0,2.37218251179609e-05,1.49529679315327e-05,1.30541726407637e-05,1.15472800551643e-05,5.25415669471511e-06,2.63756045202079e-05,7.8180094605865e-06,5.8296630746226e-06,8.79777435859337e-06,1.96867277175497e-05,8.35240465730084e-06,2.43561028572085e-05,1.14473217782371e-06,4.8424039630234e-06,2.71946785453023e-06,1.6641570767047e-05,1.22514737501965e-05,1.04617878649629e-05,3.6664256602866e-07,0,9.98496015376839e-07
"b1088",0.000142812731133832,0.000175285741536019,0.000138657702558715,0.000151847256938431,0.000148426754521417,0.000138551640529182,0.000122990604396328,0.000203458799593082,0.000110703062323462,3.87034016419703e-05,0.000210005848264129,0.000185466101225737,9.44669753609817e-05,0.000121269224440482,6.77833499255935e-05,0.000167585510255731,0.000207490845887595,0.000148243075885049,4.87864252681269e-05,6.25177194117519e-05,2.4167008058138e-05,0.000338813102202048,0.000309692580270855,0.000253050115805574,0.00027883285074382,0.000141862230757308,0.000325241470821317,0.00032623625918583,0.0003483223687087,0.000224832011386275,0.00034059415645607,0.000125286069859513,0.000292372242834702,0.000133297702484361,5.81088475562808e-05,5.9828292799665e-05,0.000297082855915431,0.00024707138729563,0.000287244305944524,6.34291639229581e-05,1.79417252763026e-05,3.49473605381894e-05
"b1089",9.89730214327926e-05,7.47542133021256e-05,6.43953375179051e-05,9.24060150769361e-05,7.65569575952574e-05,5.24870372923051e-05,8.12616493332884e-05,5.6762056408215e-05,4.16824030394741e-05,1.93517008209852e-05,6.18055186346962e-05,4.79812799190962e-05,6.53412547628697e-05,2.74997126054625e-05,4.91558644498579e-05,0.00010255831825231,5.32938816492111e-05,7.15276771237511e-05,2.89410997353295e-05,2.61702081258496e-05,1.09141326714172e-05,0.000184375840744427,6.08087362548996e-05,0.000120165332770107,0.000110604829547995,2.62707834735755e-05,0.000153064983609075,0.000149602248830545,8.01578672760608e-05,0.000110460944724561,0.00014868297856611,1.67048093146017e-05,0.000146730668432451,7.30084744523124e-05,5.32664435932574e-05,5.43893570906045e-06,7.02644099053095e-05,6.32992810426821e-05,0.000109280197154667,3.37311160746367e-05,4.1864025644706e-05,2.64601444074862e-05
"b1090",0.000113654704072719,8.68695513200563e-05,8.27012701590837e-05,9.89989697200244e-05,0.000106763104129441,7.74051257038035e-05,5.49065198197895e-05,4.64416825158123e-05,4.20199123758261e-05,1.46212850647443e-05,9.70280185017811e-05,8.11990890938551e-05,3.29580522557583e-05,3.24586771736607e-05,2.58715076051884e-05,9.93470988941163e-05,8.31384553727694e-05,9.66802668815536e-05,2.08375918094372e-05,2.37470407067895e-05,1.32528753867209e-05,7.64824361561842e-05,3.8877716621985e-05,5.85764156957347e-05,6.6227047375207e-05,1.31353917367878e-05,6.39932699834551e-05,4.92932121921725e-05,3.352056267908e-05,3.48652539396108e-05,7.29647950370723e-05,0.00010022885588761,6.17813340768215e-05,2.56928777689322e-05,3.38968277411638e-05,8.15840356359068e-06,5.11574212468481e-05,6.73831056260809e-05,5.44695259491002e-05,1.09992769808598e-05,4.1864025644706e-05,1.74736802690947e-05
"b1091",0.000413756510761571,0.000388464136021735,0.000328338323755609,0.000363659006106855,0.000343725115733809,0.000356629095137615,0.000207180601453339,0.00030666253851711,0.000169429686848712,5.16045355226271e-05,0.000534983252698176,0.00028142866106393,0.000122826229627564,0.00018077679925886,0.000107625471637584,0.000433916015775918,0.000572731581456856,0.000410773231482113,6.03628651622587e-05,8.14184252804211e-05,4.6385063853523e-05,0.000308874522915242,0.000375153350993342,0.000245351501171277,0.000297059439850501,0.00011821852563109,0.000283040503588985,0.000188029752958852,0.000183634386850612,0.000137505954789867,0.000329167594214415,0.000242219735061724,0.000278610054634897,4.09559734732484e-05,4.35816356672106e-05,2.17557428362418e-05,0.00021449135655305,0.000214400790628439,0.00027689623316505,2.41984093578915e-05,5.98057509210086e-06,1.5476688238341e-05
"b1092",0.000402565577840228,0.00037351329336131,0.000303021608400787,0.000374751913919035,0.00028799998333454,0.000294068788061938,0.000217429818486366,0.0003236174384832,0.00016487331080796,6.10653670351087e-05,0.000457227922802914,0.000296192131808267,0.000146203452739207,0.000174916204769171,0.000124700666657008,0.000403610133082965,0.000497409562059304,0.00035700957087481,9.40999185680142e-05,0.000103226932051962,5.26217110943328e-05,0.000328669976979196,0.000347905720540327,0.000233134134469024,0.000311776561489436,0.000110337290589017,0.000288229147101157,0.000189089822038253,0.000189464049925235,0.000131966615378901,0.000292822866120477,0.000242219735061724,0.000279501131568697,4.69340192907723e-05,1.45272118890702e-05,1.35973392726511e-05,0.000217573128917318,0.000193981667711445,0.000263136707820914,2.89647627162641e-05,4.78446007368068e-05,1.79729282767831e-05
"b1093",0.000350204332061468,0.000319380932004599,0.000272381891355978,0.000329857032301815,0.000321330903648121,0.000285586034560152,0.000202422036402291,0.000241791616907721,0.000149010371999415,7.82668788759844e-05,0.000383460045722792,0.00026481975647655,0.00013815555625815,0.000174916204769171,0.000106073181181272,0.000335171020511463,0.000368793661012541,0.000325726037363543,8.41772558016155e-05,8.72340270861654e-05,5.10625492841303e-05,0.000366870295358809,0.000358538942180528,0.000343257795977005,0.000373135637860995,9.45748205048719e-05,0.000379203363347906,0.000232022619754016,0.000212782702223725,0.000188989226962376,0.000379003925918981,0.000350800995606635,0.000356925816261124,6.42321944223306e-05,0.000101690483223491,3.26336142543627e-05,0.000282906703039799,0.000345083177297202,0.000320449110907233,2.12652688296623e-05,1.19611501842017e-05,2.12180403267578e-05
"b1094",0.000257186118972143,0.000145126283065851,0.000112562011346822,0.000205637394820135,0.000133844476884226,0.000137491296341459,9.91977791410863e-05,6.92939389918469e-05,8.21835234017161e-05,4.25737418061673e-05,8.24073581795949e-05,0.000145789273600331,8.22035140565135e-05,3.47127519773871e-05,4.4498993080924e-05,0.00021133837401112,0.000136432337021981,0.000148085872199063,5.50707783535127e-05,2.13238732877293e-05,1.79303608173282e-05,0.000225357338620628,0.000138896457675126,0.000147612567553251,0.000209096335900867,6.04228019892237e-05,0.000154621576662727,9.03708890189829e-05,7.14133726641269e-05,7.46181603006623e-05,0.000135742052653874,0.000133638474516813,0.00017177983112706,2.124114152184e-05,4.35816356672106e-05,1.35973392726511e-05,0.000179975506073249,0.000130682386668763,0.000127133465576397,1.42990600751177e-05,1.19611501842017e-05,9.48571214607997e-06
"b1095",7.41270969652243e-05,6.88254308678191e-05,6.14092633991313e-05,7.36736518846693e-05,7.23905925560597e-05,5.81422062934962e-05,6.1129258732699e-05,8.84603476491663e-05,4.99513817800985e-05,1.89216630249633e-05,8.17427827104046e-05,6.36674675849545e-05,5.36526432070484e-05,5.49994252109251e-05,4.70861438414428e-05,7.46608500780025e-05,8.45596255500817e-05,6.25670670225339e-05,4.2998205321061e-05,5.96099185088797e-05,3.23526075617009e-05,0.000165152982459183,0.000173122139829523,0.000171377856206949,0.000135510727706193,4.99144885997935e-05,0.00018177547770976,0.000161660534608738,0.000217154949529692,0.00014988800759085,0.000156254796919013,0.000258924544376326,0.000182373745784464,0.000109767096606874,0.000188853754557913,6.52672285087254e-05,0.000120805476679304,0.00028382580854622,0.000163749723103767,7.80948665641045e-05,0.000119611501842017,9.01142653877597e-05
"b1096",1.96097998896923e-05,2.37151297372261e-05,2.3369275712143e-05,2.07207145925633e-05,2.96853509042835e-05,2.19137798796156e-05,1.46417386186105e-05,1.25318825836319e-05,1.33316187859047e-05,6.45056694032839e-06,1.92726886065182e-05,1.56861876658584e-05,9.58082914411579e-06,4.95896456819816e-06,8.27888243366028e-06,1.42497859019844e-05,2.27387228369968e-05,1.98076644342695e-05,6.28435308538584e-06,7.75413574099248e-06,4.67748543060736e-06,4.3271880991039e-05,3.8877716621985e-05,3.53132106051429e-05,4.34721131488538e-05,2.3643705126218e-05,3.3034363694162e-05,1.86837175244525e-05,2.33186522984904e-05,1.82472357067122e-05,3.68954057923309e-05,1.67048093146017e-05,3.63361371894127e-05,5.97804581752384e-06,1.45272118890702e-05,2.71946785453023e-06,3.75976228440691e-05,7.96345793762775e-05,4.01414251775206e-05,3.6664256602866e-07,2.39223003684034e-05,1.49774402306526e-06
"b1097",1.51950281867773e-05,2.1395171393367e-05,1.71374688555715e-05,1.71626120867696e-05,1.66654601567907e-05,2.03232635980306e-05,1.35436082222147e-05,2.13779173485485e-05,1.87317681675369e-05,0,1.72789621989473e-05,1.38407538228162e-05,9.58082914411579e-06,1.53277086653398e-05,1.03486030420753e-05,2.22778342974685e-05,1.63434570390914e-05,1.33623133088326e-05,7.11124164925239e-06,1.01773031600526e-05,5.06727588315797e-06,3.95091087309486e-05,3.98745811507538e-05,3.69868224821639e-05,4.04154801930751e-05,3.15249401682906e-05,3.50233437071613e-05,3.18020723820468e-05,3.352056267908e-05,3.16068189919836e-05,4.36412075976451e-05,6.68192372584067e-05,4.24746671778148e-05,1.17017067066424e-05,9.68480792604681e-06,8.15840356359068e-06,4.00630407354835e-05,5.92154564592832e-05,3.51379614160166e-05,2.56649796220062e-06,0,9.23608814223576e-06
"b1098",1.70430721554394e-05,1.28886574658837e-05,1.40215654272858e-05,1.51742606864731e-05,1.19782994876933e-05,1.82025752225839e-05,1.24454778258189e-05,1.10575434561458e-05,1.31628641177287e-05,8.60075592043785e-07,1.12977829762348e-05,1.84543384304216e-05,1.0922145224292e-05,1.53277086653398e-05,7.24402212945274e-06,1.60560967909683e-05,2.48704781029652e-05,1.82356275744069e-05,7.60737478757233e-06,1.16312036114887e-05,4.28769497805675e-06,5.4396598977393e-05,5.11723791434674e-05,4.33465476148437e-05,5.38873069241001e-05,1.57624700841453e-05,4.60924498664616e-05,4.57154790491922e-05,6.99559568954712e-05,4.0404593350577e-05,5.06623482521559e-05,8.35240465730084e-06,4.85141886180169e-05,1.42455559906951e-05,1.45272118890702e-05,1.35973392726511e-05,4.74592944097266e-05,3.06286843754913e-05,4.77603359052653e-05,2.19985539617196e-06,2.99028754605043e-05,3.24511204997473e-06
"b1099",1.63243883898486e-05,1.64974815563312e-05,1.89550791887382e-05,1.68486618656701e-05,2.13526208258881e-05,1.60818868471372e-05,2.04984340660547e-05,2.72752738584929e-05,1.82255041630089e-05,4.73041575624082e-06,1.92726886065182e-05,7.38173537216864e-06,1.43712437161737e-05,1.89342283513021e-05,1.13834633462829e-05,1.78624076799522e-05,2.48704781029652e-05,1.50915538546815e-05,1.14110621813585e-05,1.06619366438647e-05,6.62643769336043e-06,6.63393109333319e-05,8.40689085928393e-05,5.62333590679053e-05,7.64158238944696e-05,3.67790968630057e-05,6.72794108744974e-05,8.04327413995933e-05,0.000125337756104386,5.24608026567975e-05,7.90222497193953e-05,4.17620232865042e-05,6.52466332638227e-05,3.14165386580508e-05,4.8424039630234e-06,8.15840356359068e-06,5.79373204482376e-05,7.55507547928786e-05,6.45901685575969e-05,1.28324898110031e-05,1.79417252763026e-05,1.0733832165301e-05
"b1100",8.76794194020797e-05,6.67632456732777e-05,5.98513116849884e-05,8.36154088861517e-05,6.97866144065612e-05,4.93060047291351e-05,2.781930337536e-05,2.8749612985979e-05,1.48504107994887e-05,1.89216630249633e-05,5.18368865968419e-05,5.44402983697437e-05,2.49101557747011e-05,2.11883031550285e-05,2.48366473009808e-05,9.57344771161484e-05,5.82679772698042e-05,5.53356974671657e-05,2.06722140966639e-05,1.98699728362932e-05,7.40601859846165e-06,0.000136441394126754,0.000100018741053141,9.97472678704511e-05,0.000119208685275373,2.88978618209331e-05,0.000117003911199479,4.61130049539678e-05,5.10095519029478e-05,3.12809754972209e-05,0.000101875374202705,7.51716419157075e-05,0.000117622155261641,2.124114152184e-05,9.68480792604681e-06,1.08778714181209e-05,9.92330701294283e-05,0.000122514737501965,0.000102912152367298,6.23292362248722e-06,1.19611501842017e-05,9.23608814223576e-06
"b1101",0.00018500973508495,0.000202609695363692,0.000158521586914037,0.000186800381554169,0.000208318251959884,0.000138198192466608,9.736756181376e-05,0.000119421469326374,7.10457153020995e-05,3.182279690562e-05,0.000261178159391781,0.000142098405914246,8.02873482276903e-05,9.96301063247085e-05,7.03705006861124e-05,0.000204915935294733,0.000240888345054434,0.000182041868372096,6.08589983005786e-05,8.48108596671053e-05,3.46913502770046e-05,0.000256850106449645,0.000240576639609548,0.000230958439028897,0.000232417313267179,0.000112964368936375,0.000283732322723941,9.43461480667388e-05,0.000109306182649174,9.09103350387982e-05,0.000273824485525919,0.000208810116432521,0.000271679456260895,3.84121241891957e-05,8.71632713344213e-05,1.08778714181209e-05,0.000170730188980445,0.000287909633129619,0.000239938830381214,1.86987708674616e-05,1.79417252763026e-05,2.17172883344462e-05
"b1102",9.96917051983834e-05,0.000105686991220247,9.85404459195362e-05,9.04176636766396e-05,9.68679871613461e-05,8.41206388927179e-05,9.88317356756211e-05,0.000159965795332242,0.000109015515641701,1.03209071045254e-05,0.000120952735392631,0.00010242157828884,8.50777627997482e-05,0.000117211889793775,0.000103486030420753,9.33260625975032e-05,0.000154196964238384,9.79378963694438e-05,5.95359765983921e-05,0.000101773031600526,5.30115015468834e-05,0.000114928152726672,0.000109655098164573,0.000112634079323513,0.000100755678912708,4.20332535577208e-05,0.000116139137280784,9.9911510733597e-05,0.000128252587641697,8.96069610597473e-05,9.85713080123467e-05,8.35240465730084e-05,0.000121483488641442,4.36270152215038e-05,8.23208673713979e-05,4.89504213815441e-05,0.000106012969330818,9.80117900015723e-05,0.000101547571341433,1.35657749430604e-05,2.99028754605043e-05,1.87218002883157e-05
"b1103",2.89526888423729e-05,2.08796250947316e-05,2.4667568807262e-05,2.9302020635948e-05,2.18734164557878e-05,2.17370558483284e-05,2.26946948588463e-05,2.35894260397777e-05,9.9565254223845e-06,5.16045355226271e-06,2.19309904832793e-05,2.21452061165059e-05,1.51377100477029e-05,1.2622818900868e-05,1.39706141068017e-05,3.51227117302431e-05,1.13693614184984e-05,2.37377565839262e-05,5.7882199470659e-06,7.26950225718045e-06,3.89790452550613e-06,7.99180108284406e-05,6.31347534886936e-05,6.04173887604578e-05,5.52458104600018e-05,3.15249401682906e-05,8.94176231930981e-05,2.31890111119091e-05,3.20631469104243e-05,2.47641056019665e-05,6.49799684103738e-05,4.17620232865042e-05,8.49493343556296e-05,8.52189510157654e-06,9.68480792604681e-06,1.08778714181209e-05,6.53335741224807e-05,3.47125089588902e-05,6.32255875317322e-05,3.6664256602866e-06,1.79417252763026e-05,3.99398406150735e-06
